from	from_gene	to	to_gene	combined_score
9606.ENSP00000270328	ADAMTS10	9606.ENSP00000371420	GPNMB	419
9606.ENSP00000270328	ADAMTS10	9606.ENSP00000371420	GPNMB	419
9606.ENSP00000296589	SLC45A2	9606.ENSP00000371420	GPNMB	480
9606.ENSP00000296589	SLC45A2	9606.ENSP00000371420	GPNMB	480
9606.ENSP00000346839	FN1	9606.ENSP00000371420	GPNMB	556
9606.ENSP00000346839	FN1	9606.ENSP00000371420	GPNMB	556
9606.ENSP00000354006	TRPM6	9606.ENSP00000371420	GPNMB	470
9606.ENSP00000354006	TRPM6	9606.ENSP00000371420	GPNMB	470
9606.ENSP00000362205	TREM2	9606.ENSP00000371420	GPNMB	524
9606.ENSP00000362205	TREM2	9606.ENSP00000371420	GPNMB	524
9606.ENSP00000218867	SGCG	9606.ENSP00000371512	SGCZ	554
9606.ENSP00000218867	SGCG	9606.ENSP00000371512	SGCZ	554
9606.ENSP00000274532	TIMD4	9606.ENSP00000371512	SGCZ	430
9606.ENSP00000274532	TIMD4	9606.ENSP00000371512	SGCZ	430
9606.ENSP00000359630	ADGRB3	9606.ENSP00000371512	SGCZ	443
9606.ENSP00000359630	ADGRB3	9606.ENSP00000371512	SGCZ	443
9606.ENSP00000328359	DEFA3	9606.ENSP00000371813	DEFB132	900
9606.ENSP00000328359	DEFA3	9606.ENSP00000371813	DEFB132	900
9606.ENSP00000328359	DEFA3	9606.ENSP00000371847	DEFB125	935
9606.ENSP00000328359	DEFA3	9606.ENSP00000371847	DEFB125	935
9606.ENSP00000371813	DEFB132	9606.ENSP00000371847	DEFB125	963
9606.ENSP00000371813	DEFB132	9606.ENSP00000371847	DEFB125	963
9606.ENSP00000155840	KCNQ1	9606.ENSP00000371985	KCNA1	677
9606.ENSP00000155840	KCNQ1	9606.ENSP00000371985	KCNA1	677
9606.ENSP00000200557	ADAM11	9606.ENSP00000371985	KCNA1	428
9606.ENSP00000200557	ADAM11	9606.ENSP00000371985	KCNA1	428
9606.ENSP00000215095	STX1B	9606.ENSP00000371985	KCNA1	419
9606.ENSP00000215095	STX1B	9606.ENSP00000371985	KCNA1	419
9606.ENSP00000254976	SNAP25	9606.ENSP00000371985	KCNA1	544
9606.ENSP00000254976	SNAP25	9606.ENSP00000371985	KCNA1	544
9606.ENSP00000257981	KCNH3	9606.ENSP00000371985	KCNA1	745
9606.ENSP00000257981	KCNH3	9606.ENSP00000371985	KCNA1	745
9606.ENSP00000259469	RPL35	9606.ENSP00000371985	KCNA1	446
9606.ENSP00000259469	RPL35	9606.ENSP00000371985	KCNA1	446
9606.ENSP00000261205	SYT1	9606.ENSP00000371985	KCNA1	414
9606.ENSP00000261205	SYT1	9606.ENSP00000371985	KCNA1	414
9606.ENSP00000262209	TRPA1	9606.ENSP00000371985	KCNA1	585
9606.ENSP00000262209	TRPA1	9606.ENSP00000371985	KCNA1	585
9606.ENSP00000263519	ATP2B3	9606.ENSP00000371985	KCNA1	501
9606.ENSP00000263519	ATP2B3	9606.ENSP00000371985	KCNA1	501
9606.ENSP00000265113	SLC1A3	9606.ENSP00000371985	KCNA1	415
9606.ENSP00000265113	SLC1A3	9606.ENSP00000371985	KCNA1	415
9606.ENSP00000274547	GABRB2	9606.ENSP00000371985	KCNA1	488
9606.ENSP00000274547	GABRB2	9606.ENSP00000371985	KCNA1	488
9606.ENSP00000277120	NTRK2	9606.ENSP00000371985	KCNA1	524
9606.ENSP00000277120	NTRK2	9606.ENSP00000371985	KCNA1	524
9606.ENSP00000278947	SCN2B	9606.ENSP00000371985	KCNA1	491
9606.ENSP00000278947	SCN2B	9606.ENSP00000371985	KCNA1	491
9606.ENSP00000281830	KCNE4	9606.ENSP00000371985	KCNA1	590
9606.ENSP00000281830	KCNE4	9606.ENSP00000371985	KCNA1	590
9606.ENSP00000282499	GRIA4	9606.ENSP00000371985	KCNA1	436
9606.ENSP00000282499	GRIA4	9606.ENSP00000371985	KCNA1	436
9606.ENSP00000283254	SCN3A	9606.ENSP00000371985	KCNA1	605
9606.ENSP00000283254	SCN3A	9606.ENSP00000371985	KCNA1	605
9606.ENSP00000286628	KCNMA1	9606.ENSP00000371985	KCNA1	740
9606.ENSP00000286628	KCNMA1	9606.ENSP00000371985	KCNA1	740
9606.ENSP00000287766	SLC6A1	9606.ENSP00000371985	KCNA1	455
9606.ENSP00000287766	SLC6A1	9606.ENSP00000371985	KCNA1	455
9606.ENSP00000290583	CELF3	9606.ENSP00000371985	KCNA1	417
9606.ENSP00000290583	CELF3	9606.ENSP00000371985	KCNA1	417
9606.ENSP00000295082	KCNF1	9606.ENSP00000371985	KCNA1	710
9606.ENSP00000295082	KCNF1	9606.ENSP00000371985	KCNA1	710
9606.ENSP00000302719	KCNAB3	9606.ENSP00000371985	KCNA1	883
9606.ENSP00000302719	KCNAB3	9606.ENSP00000371985	KCNA1	883
9606.ENSP00000306275	KCNK3	9606.ENSP00000371985	KCNA1	503
9606.ENSP00000306275	KCNK3	9606.ENSP00000371985	KCNA1	503
9606.ENSP00000307508	CALB2	9606.ENSP00000371985	KCNA1	454
9606.ENSP00000307508	CALB2	9606.ENSP00000371985	KCNA1	454
9606.ENSP00000309117	RBFOX1	9606.ENSP00000371985	KCNA1	433
9606.ENSP00000309117	RBFOX1	9606.ENSP00000371985	KCNA1	433
9606.ENSP00000312811	KCNK10	9606.ENSP00000371985	KCNA1	504
9606.ENSP00000312811	KCNK10	9606.ENSP00000371985	KCNA1	504
9606.ENSP00000315654	KCNG2	9606.ENSP00000371985	KCNA1	633
9606.ENSP00000315654	KCNG2	9606.ENSP00000371985	KCNA1	633
9606.ENSP00000331727	KCNH7	9606.ENSP00000371985	KCNA1	683
9606.ENSP00000331727	KCNH7	9606.ENSP00000371985	KCNA1	683
9606.ENSP00000335196	GLDN	9606.ENSP00000371985	KCNA1	437
9606.ENSP00000335196	GLDN	9606.ENSP00000371985	KCNA1	437
9606.ENSP00000337255	KCNE1	9606.ENSP00000371985	KCNA1	520
9606.ENSP00000337255	KCNE1	9606.ENSP00000371985	KCNA1	520
9606.ENSP00000344786	NFASC	9606.ENSP00000371985	KCNA1	716
9606.ENSP00000344786	NFASC	9606.ENSP00000371985	KCNA1	716
9606.ENSP00000345055	KCNQ5	9606.ENSP00000371985	KCNA1	725
9606.ENSP00000345055	KCNQ5	9606.ENSP00000371985	KCNA1	725
9606.ENSP00000349588	ANK2	9606.ENSP00000371985	KCNA1	478
9606.ENSP00000349588	ANK2	9606.ENSP00000371985	KCNA1	478
9606.ENSP00000352035	KCNQ2	9606.ENSP00000371985	KCNA1	844
9606.ENSP00000352035	KCNQ2	9606.ENSP00000371985	KCNA1	844
9606.ENSP00000353414	ATP2B2	9606.ENSP00000371985	KCNA1	428
9606.ENSP00000353414	ATP2B2	9606.ENSP00000371985	KCNA1	428
9606.ENSP00000354006	TRPM6	9606.ENSP00000371985	KCNA1	499
9606.ENSP00000354006	TRPM6	9606.ENSP00000371985	KCNA1	499
9606.ENSP00000354896	GRM1	9606.ENSP00000371985	KCNA1	501
9606.ENSP00000354896	GRM1	9606.ENSP00000371985	KCNA1	501
9606.ENSP00000357068	KCNJ10	9606.ENSP00000371985	KCNA1	671
9606.ENSP00000357068	KCNJ10	9606.ENSP00000371985	KCNA1	671
9606.ENSP00000360806	KCNB1	9606.ENSP00000371985	KCNA1	721
9606.ENSP00000360806	KCNB1	9606.ENSP00000371985	KCNA1	721
9606.ENSP00000361935	HPCAL4	9606.ENSP00000371985	KCNA1	483
9606.ENSP00000361935	HPCAL4	9606.ENSP00000371985	KCNA1	483
9606.ENSP00000364586	SCN2A	9606.ENSP00000371985	KCNA1	815
9606.ENSP00000364586	SCN2A	9606.ENSP00000371985	KCNA1	815
9606.ENSP00000367001	DPP6	9606.ENSP00000371985	KCNA1	501
9606.ENSP00000367001	DPP6	9606.ENSP00000371985	KCNA1	501
9606.ENSP00000367848	GABRD	9606.ENSP00000371985	KCNA1	598
9606.ENSP00000367848	GABRD	9606.ENSP00000371985	KCNA1	598
9606.ENSP00000370713	ADARB2	9606.ENSP00000371985	KCNA1	429
9606.ENSP00000370713	ADARB2	9606.ENSP00000371985	KCNA1	429
9606.ENSP00000244537	H4C12	9606.ENSP00000372067	PRMT8	610
9606.ENSP00000244537	H4C12	9606.ENSP00000372067	PRMT8	610
9606.ENSP00000341885	RPS2	9606.ENSP00000372067	PRMT8	782
9606.ENSP00000341885	RPS2	9606.ENSP00000372067	PRMT8	782
9606.ENSP00000361965	ADA	9606.ENSP00000372067	PRMT8	510
9606.ENSP00000361965	ADA	9606.ENSP00000372067	PRMT8	510
9606.ENSP00000370517	PFKP	9606.ENSP00000372067	PRMT8	440
9606.ENSP00000370517	PFKP	9606.ENSP00000372067	PRMT8	440
9606.ENSP00000166345	TRIP13	9606.ENSP00000372088	RAD51	897
9606.ENSP00000166345	TRIP13	9606.ENSP00000372088	RAD51	897
9606.ENSP00000215980	CENPM	9606.ENSP00000372088	RAD51	451
9606.ENSP00000215980	CENPM	9606.ENSP00000372088	RAD51	451
9606.ENSP00000217026	MYBL2	9606.ENSP00000372088	RAD51	419
9606.ENSP00000217026	MYBL2	9606.ENSP00000372088	RAD51	419
9606.ENSP00000227507	CCND1	9606.ENSP00000372088	RAD51	910
9606.ENSP00000227507	CCND1	9606.ENSP00000372088	RAD51	910
9606.ENSP00000229239	GAPDH	9606.ENSP00000372088	RAD51	553
9606.ENSP00000229239	GAPDH	9606.ENSP00000372088	RAD51	553
9606.ENSP00000229335	AICDA	9606.ENSP00000372088	RAD51	426
9606.ENSP00000229335	AICDA	9606.ENSP00000372088	RAD51	426
9606.ENSP00000240423	NCAPH	9606.ENSP00000372088	RAD51	629
9606.ENSP00000240423	NCAPH	9606.ENSP00000372088	RAD51	629
9606.ENSP00000240488	MND1	9606.ENSP00000372088	RAD51	998
9606.ENSP00000240488	MND1	9606.ENSP00000372088	RAD51	998
9606.ENSP00000244537	H4C12	9606.ENSP00000372088	RAD51	494
9606.ENSP00000244537	H4C12	9606.ENSP00000372088	RAD51	494
9606.ENSP00000247191	DLGAP5	9606.ENSP00000372088	RAD51	726
9606.ENSP00000247191	DLGAP5	9606.ENSP00000372088	RAD51	726
9606.ENSP00000256246	TEX15	9606.ENSP00000372088	RAD51	915
9606.ENSP00000256246	TEX15	9606.ENSP00000372088	RAD51	915
9606.ENSP00000256996	DDB2	9606.ENSP00000372088	RAD51	641
9606.ENSP00000256996	DDB2	9606.ENSP00000372088	RAD51	641
9606.ENSP00000259008	BRIP1	9606.ENSP00000372088	RAD51	909
9606.ENSP00000259008	BRIP1	9606.ENSP00000372088	RAD51	909
9606.ENSP00000262300	PKMYT1	9606.ENSP00000372088	RAD51	476
9606.ENSP00000262300	PKMYT1	9606.ENSP00000372088	RAD51	476
9606.ENSP00000262643	CCNE1	9606.ENSP00000372088	RAD51	501
9606.ENSP00000262643	CCNE1	9606.ENSP00000372088	RAD51	501
9606.ENSP00000263181	KIF18A	9606.ENSP00000372088	RAD51	400
9606.ENSP00000263181	KIF18A	9606.ENSP00000372088	RAD51	400
9606.ENSP00000263187	MSH4	9606.ENSP00000372088	RAD51	991
9606.ENSP00000263187	MSH4	9606.ENSP00000372088	RAD51	991
9606.ENSP00000263382	ASF1B	9606.ENSP00000372088	RAD51	759
9606.ENSP00000263382	ASF1B	9606.ENSP00000372088	RAD51	759
9606.ENSP00000264233	POLQ	9606.ENSP00000372088	RAD51	888
9606.ENSP00000264233	POLQ	9606.ENSP00000372088	RAD51	888
9606.ENSP00000264596	NEIL3	9606.ENSP00000372088	RAD51	603
9606.ENSP00000264596	NEIL3	9606.ENSP00000372088	RAD51	603
9606.ENSP00000268138	TICRR	9606.ENSP00000372088	RAD51	619
9606.ENSP00000268138	TICRR	9606.ENSP00000372088	RAD51	619
9606.ENSP00000271452	NUF2	9606.ENSP00000372088	RAD51	643
9606.ENSP00000271452	NUF2	9606.ENSP00000372088	RAD51	643
9606.ENSP00000274026	CCNA2	9606.ENSP00000372088	RAD51	830
